mp_election_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note,national_average_debate,national_average_pmb,national_average_questions,attendance_national_average,state_average_debate,state_average_pmb,state_average_questions,attendance_state_average,mp_house
180316,Sangeeta Kumari Singh Deo,Elected,09-06-2024,In Office,Fifth Term,Bolangir,Odisha,Bharatiya Janata Party,Female,Graduate,"B.A. (Hons.) in Political Science from Jesus & Mary College, Delhi University, New Delhi in year 1983",63,24,0,57,0.820224719, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,15.78947368,,72.73684211,0.897102306,Lok Sabha
180317,Saptagiri Sankar Ulaka,Elected,09-06-2024,In Office,Second Term,Koraput,Odisha,Indian National Congress,Male,Graduate,"Bachelor of Engineering (Computer Science), Orissa Engineering College, Utkal University, 2001",46,67,0,109,0.97752809, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,15.78947368,,72.73684211,0.897102306,Lok Sabha
180318,Sukanta Kumar Panigrahi,Elected,09-06-2024,In Office,First Term,Kandhamal,Odisha,Bharatiya Janata Party,Male,Post Graduate and above,"M.Sc. (Agrl.) from College of Agriculture, OUAT, Bhubaneswar in year 1992",58,15,0,74,0.95505618, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,15.78947368,,72.73684211,0.897102306,Lok Sabha
180320,Amar Singh,Elected,09-06-2024,In Office,Second Term,Fatehgarh Sahib,Punjab,Indian National Congress,Male,Post Graduate and above,"MBBS, Guru Nanak Dev University, Amritsar, 1975; MA (Economics), Barkatullah Vishwavidyalaya, Bhopal, 2001",72,14,0,93,1, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.076923077,,43.84615385,0.729472774,Lok Sabha
180321,Amrinder Singh Raja Warring,Elected,09-06-2024,In Office,First Term,Ludhiana,Punjab,Indian National Congress,Male,Upto Higher Secondary,"Matriculation, P.S.E.B. SAS Nagar(Mohali), 1995",47,14,0,73,0.741573034, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.076923077,,43.84615385,0.729472774,Lok Sabha
180323,Charanjit Singh Channi,Elected,09-06-2024,In Office,First Term,Jalandhar,Punjab,Indian National Congress,Male,Post Graduate and above,"BA, Panjab University, Chandigarh, 1984; LLB, Panjab University, Chandigarh, 1997; MBA, Punjab Technical University, 2011; MA (Political Science), Panjab University, 2016; Ph.D on Indian National Congress. 2023",62,6,0,81,0.786516854, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.076923077,,43.84615385,0.729472774,Lok Sabha
180324,Dharamvira Gandhi,Elected,09-06-2024,In Office,Second Term,Patiala,Punjab,Indian National Congress,Male,Post Graduate and above,"MD, Govt. Medical College, Punjabi University, Patiala, 1989",74,7,0,38,0.786516854, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.076923077,,43.84615385,0.729472774,Lok Sabha
180325,Gurjeet Singh Aujla,Elected,09-06-2024,In Office,Third Term,Amritsar,Punjab,Indian National Congress,Male,Graduate,"BA, Guru Nanak Dev University, Amritsar, 1992",52,18,0,60,0.93258427, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.076923077,,43.84615385,0.729472774,Lok Sabha
180451,Jai Prakash,Elected,09-06-2024,In Office,Sixth Term,Hardoi,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,Graduation from Lucknow University in 1980,67,5,0,42,0.831460674, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,13.72222222,0.097222222,45.04166667,0.917866751,Lok Sabha
180326,Gurmeet Singh Meet Hayer,Elected,09-06-2024,In Office,First Term,Sangrur,Punjab,Aam Aadmi Party,Male,Graduate,"B.Tech, Swami Vivekanand Institute of Engineering and Technology, Punjab Technical University, 2012",36,18,0,64,0.853932584, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.076923077,,43.84615385,0.729472774,Lok Sabha
180327,Harsimrat Kaur Badal,Elected,09-06-2024,In Office,Fourth Term,Bathinda,Punjab,Shiromani Akali Dal,Female,Upto Higher Secondary,"Diploma in Textile Designing, South Delhi Polytechnic, New Delhi, 1987",59,15,0,51,0.685393258, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.076923077,,43.84615385,0.729472774,Lok Sabha
180328,Malvinder Singh Kang,Elected,09-06-2024,In Office,First Term,Anandpur Sahib,Punjab,Aam Aadmi Party,Male,Post Graduate and above,"MA (History), Panjab University, Chandigarh, 2002; LLB, Panjab University, Chandigarh, 2007",46,10,0,26,0.95505618, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.076923077,,43.84615385,0.729472774,Lok Sabha
180329,Raj Kumar Chabbewal,Elected,09-06-2024,In Office,First Term,Hoshiarpur,Punjab,Aam Aadmi Party,Male,Post Graduate and above,"MD(Radio Diagnosis), Guru Nanak Dev University, Medical College, Amritsar, 1998",56,2,0,6,0.561797753, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.076923077,,43.84615385,0.729472774,Lok Sabha
180331,Sher Singh Ghubaya,Elected,09-06-2024,In Office,Third Term,Firozpur,Punjab,Indian National Congress,Male,Upto Higher Secondary,"Matric, Govt. High School, Village Lamochar, Kalan Tehsil Jalabad (w) PSEB Mohali, 1978",63,9,0,23,0.898876404, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.076923077,,43.84615385,0.729472774,Lok Sabha
180332,Sukhjinder Singh Randhawa,Elected,09-06-2024,In Office,First Term,Gurdaspur,Punjab,Indian National Congress,Male,Graduate,"Under Graduate, S.D. College, Chandigarh, Punjab University, Chandigarh, 1979",66,5,0,55,0.93258427, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.076923077,,43.84615385,0.729472774,Lok Sabha
180333,Amra Ram,Elected,09-06-2024,In Office,First Term,Sikar,Rajasthan,Communist Party of India (Marxist),Male,Post Graduate and above,"M Com. (1979), Rajasthan University, Jaipur",70,22,0,88,0.842696629, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180336,Bhajan Lal Jatav,Elected,09-06-2024,In Office,First Term,Karauli-Dholpur,Rajasthan,Indian National Congress,Male,Upto Higher Secondary,"Class 10 Pass, 1986, Secondary Education Board, Rajasthan Ajmer",56,7,0,22,0.91011236, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180338,Brijendra Singh Ola,Elected,09-06-2024,In Office,First Term,Jhunjhunu,Rajasthan,Indian National Congress,Male,Post Graduate and above,"MA Political Science, Rajasthan University, Jaipur, 1974, LLB, Rajasthan University, Jaipur, 1983",74,15,0,49,1, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180339,Chandra Prakash Joshi,Elected,09-06-2024,In Office,Third Term,Chittorgarh,Rajasthan,Bharatiya Janata Party,Male,Graduate,"LLB from Mohanlal Sukhadia University, Udaipur, Rajasthan in year 2022",49,28,0,78,0.966292135, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180340,Damodar Agrawal,Elected,09-06-2024,In Office,First Term,Bhilwara,Rajasthan,Bharatiya Janata Party,Male,Post Graduate and above,"M.A. from Rajasthan University, Jaipur in year 1980",69,15,0,124,1, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180341,Dushyant Singh,Elected,09-06-2024,In Office,Fifth Term,Jhalawar-Baran,Rajasthan,Bharatiya Janata Party,Male,Post Graduate and above,"M.B.A. (Hotel Administration) from Johnson and Wales University, U.S.A. in year 1999",51,16,0,107,0.966292135, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180343,Hanuman Beniwal,Elected,09-06-2024,In Office,Second Term,Nagaur,Rajasthan,Rashtriya Loktantrik Party,Male,Graduate,"L.L.B. from Rajasthan University, Jaipur in year 1998",53,43,0,97,1, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180344,Harish Chandra Meena,Elected,09-06-2024,In Office,Second Term,Tonk-Sawai Madhopur,Rajasthan,Indian National Congress,Male,Graduate,"B.A. (Hons.) from Rajasthan University, Jaipur in year 1973",70,11,0,71,0.966292135, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180345,Kuldeep Indora,Elected,09-06-2024,In Office,First Term,Ganganagar,Rajasthan,Indian National Congress,Male,Post Graduate and above,M.A. (Pol.Sc.) in year 1997,55,12,0,72,0.775280899, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180347,Mahima Kumari Mewar,Elected,09-06-2024,In Office,First Term,Rajsamand,Rajasthan,Bharatiya Janata Party,Female,Graduate,"B.A. (Psychology) from Shri Ram Ladies College, New Delhi in year 1991",53,15,0,75,0.91011236, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180348,Manju Sharma,Elected,09-06-2024,In Office,First Term,Jaipur,Rajasthan,Bharatiya Janata Party,Female,Post Graduate and above,"MA Rajasthan University Jaipur 1983, LLB (Academic) Rajasthan University Jaipur 2004",64,30,0,72,0.988764045, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180349,Manna Lal Rawat,Elected,09-06-2024,In Office,First Term,Udaipur,Rajasthan,Bharatiya Janata Party,Male,Post Graduate and above,"Ph.D. from Mohanlal Sukhadia University, Udaipur, Rajasthan in year 2014",53,24,0,119,1, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180350,Murari Lal Meena,Elected,09-06-2024,In Office,First Term,Dausa,Rajasthan,Indian National Congress,Male,Upto Higher Secondary,"Diploma (Civil Engg.) from Govt. Polytechnic College, Alwar in year 1982",67,14,0,97,0.966292135, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180353,Rahul Kaswan,Elected,09-06-2024,In Office,Third Term,Churu,Rajasthan,Indian National Congress,Male,Graduate,B.Com. from Delhi University in year 1999,48,35,0,86,0.97752809, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180354,Rajkumar Roat,Elected,09-06-2024,In Office,First Term,Banswara,Rajasthan,Bharat Adivasi Party,Male,Graduate,"BA Mohanlal Sukhadiya University, Udaipur (2014), BEd. Rajasthan University, 2015",33,29,0,81,0.93258427, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180355,Rao Rajendra Singh,Elected,09-06-2024,In Office,First Term,Jaipur Rural,Rajasthan,Bharatiya Janata Party,Male,Graduate,BA (Hons) Rajasthan University 1979-80,67,12,0,58,0.97752809, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180356,Sanjna Jatav,Elected,09-06-2024,In Office,First Term,Bharatpur,Rajasthan,Indian National Congress,Female,Graduate,Graduate from Surajmal Brij University in year 2019,27,10,0,44,1, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180357,Ummeda Ram Beniwal,Elected,09-06-2024,In Office,First Term,Barmer,Rajasthan,Indian National Congress,Male,Graduate,"B.A. from MDSU, Ajmer in year 2000",48,24,0,75,0.988764045, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.95238095,0.142857143,83,0.956741573,Lok Sabha
180358,Indra Hang Subba,Elected,09-06-2024,In Office,Second Term,Sikkim,Sikkim,Sikkim Krantikari Morcha,Male,Post Graduate and above,Ph.D. (Physics) from Sikkim University in year 2023,36,7,0,30,0.921348315, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7,,30,0.921348315,Lok Sabha
180359,Raja A,Elected,09-06-2024,In Office,Sixth Term,Nilgiris,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Graduate,"Bachelor of Law, Madurai Kamaraj University, 1987",62,5,0,86,0.865168539, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
180360,Arun Nehru,Elected,09-06-2024,In Office,First Term,Perambalur,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Post graduate and above,"M.Sc.(Civil Engineering) from Bradley University, Illinois, U.S.A in year 2007, B.Sc (Civil Engineering) from Anna University, Chennai in 2005",41,25,0,32,0.93258427, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
180362,D Ravi Kumar,Elected,09-06-2024,In Office,Second Term,Viluppuram,Tamil Nadu,Viduthalai Chiruthaigal Katchi,Male,Post Graduate and above,Ph.D. from Thanjavur Tamil University in year 2018,65,17,0,86,0.730337079, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
180364,Dayanidhi Maran,Elected,09-06-2024,In Office,Fourth Term,Chennai Central,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Graduate,"B.A. (Economics) from Loyola College, Madras University, Chennai in year 1989",58,4,0,60,0.820224719, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
180405,Godam Nagesh,Elected,09-06-2024,In Office,Second Term,Adilabad,Telangana,Bharatiya Janata Party,Male,Post Graduate and above,"M.A., M.Ed. from Osmania University, Hyderabad",60,6,0,83,0.943820225, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.266666667,,67.8,0.891385768,Lok Sabha
180365,Rani Srikumar,Elected,09-06-2024,In Office,First Term,Tenkasi,Tamil Nadu,Dravida Munnetra Kazhagam,Female,Post Graduate and above,M.D. (Anesthesiology) from Dr. M.G.R. University in year 2019,42,12,0,32,0.943820225, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
180366,Durai Vaiko,Elected,09-06-2024,In Office,First Term,Tiruchirappalli,Tamil Nadu,Marumalarchi Dravida Munnetra Kazhagam,Male,Post Graduate and above,"MBA, PSG College of Technology, Coimbatore, April 1994",53,17,0,55,0.91011236, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
180367,Eswarasamy K,Elected,09-06-2024,In Office,First Term,Pollachi,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Upto Higher Secondary,"SSLC, (Bridge Course) Manonmaniam Sundaranar University-YEAR 2015",49,18,0,78,0.943820225, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
180368,Selvam G,Elected,09-06-2024,In Office,Second Term,Kancheepuram,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Post Graduate and above,"M.Phil. from Alagappa University Karaikudi, Tamil Nadu in year 2013",51,14,0,160,0.95505618, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
180369,Ganapathy Rajkumar P,Elected,09-06-2024,In Office,First Term,Coimbatore,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Post Graduate and above,"Ph.D.(Journalism and Mass Communication) from Bharathiyar University, Coimbatore in year 2015",60,7,0,58,0.91011236, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
180371,K E Prakash,Elected,09-06-2024,In Office,First Term,Erode,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Graduate,"B.A. (Economics) from College of Arts & Science, Gobichettipalayam, Bharathiyar University in year 1996",49,11,0,39,0.93258427, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
180372,Subbarayan K,Elected,09-06-2024,In Office,Third Term,Tiruppur,Tamil Nadu,Communist Party of India,Male,Upto Higher Secondary,"SSLC (1965) K Subramania Chettiar High School, Tiruppur",78,16,0,83,0.696629213, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
180373,Kanimozhi Karunanidhi,Elected,09-06-2024,In Office,Second Term,Thoothukkudi,Tamil Nadu,Dravida Munnetra Kazhagam,Female,Graduate,"B.A. (Economics), Chennai University in year 1994",57,24,0,80,0.808988764, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,19.25641026,0.282051282,76.28205128,0.860847018,Lok Sabha
